boxer_name,boxrec_url,boxer_slug,id,boxrec_id
Robert Weisen,https://boxrec.com/en/proboxer/888434,robert-weisen,82174,888434
Robert Weston,https://boxrec.com/en/proboxer/32080,robert-weston,80197,32080
Robert Whitehouse,https://boxrec.com/en/proboxer/36882,robert-whitehouse,83026,36882
Robert Wimberly,https://boxrec.com/en/proboxer/163660,robert-wimberly,71975,163660
Robert Woge,https://boxrec.com/en/proboxer/528369,robert-woge,76639,528369
Roberto Acosta,https://boxrec.com/en/proboxer/619560,roberto-acosta,75553,619560
Roberto Alpi,https://boxrec.com/en/proboxer/103213,roberto-alpi,70003,103213
Roberto Alvarado,https://boxrec.com/en/proboxer/508401,roberto-alvarado,84157,508401
Roberto Apodaca,https://boxrec.com/en/box-pro/6976,roberto-apodaca,92109,6976
Roberto Arias,https://boxrec.com/en/proboxer/29743,roberto-arias,74571,29743
Roberto Avila,https://boxrec.com/en/proboxer/7154,roberto-avila,88422,7154
Roberto Ayala,https://boxrec.com/en/proboxer/94505,roberto-ayala,79893,94505
Roberto Baro,https://boxrec.com/en/proboxer/61438,roberto-baro,70762,61438
Roberto Bermudez,https://boxrec.com/en/proboxer/349192,roberto-bermudez,85427,349192
Roberto Bosio,https://boxrec.com/en/proboxer/25495,roberto-bosio,75510,25495
Roberto Cabrera,https://boxrec.com/en/proboxer/312522,roberto-cabrera,84191,312522
Roberto Cantu,https://boxrec.com/en/proboxer/666,roberto-cantu,89897,666
Roberto Carlos Leyva,https://boxrec.com/en/proboxer/17028,roberto-carlos-leyva,72699,17028
Roberto Carlos Rivera,https://boxrec.com/en/proboxer/638800,roberto-carlos-rivera,86025,638800
Roberto Castanon,https://boxrec.com/en/box-pro/12009,roberto-castanon,92783,12009
Roberto Castro,https://boxrec.com/en/proboxer/815747,roberto-castro,70971,815747
Roberto Cobos,https://boxrec.com/en/proboxer/39084,roberto-cobos,89526,39084
Roberto Colon,https://boxrec.com/en/proboxer/48670,roberto-colon,86561,48670
Roberto Cuevas,https://boxrec.com/en/proboxer/505515,roberto-cuevas,73551,505515
Roberto D'Elia,https://boxrec.com/en/proboxer/102548,roberto-delia,72430,102548
Roberto Dalla Costa,https://boxrec.com/en/proboxer/76198,roberto-dalla-costa,84000,76198
Roberto Del Cid,https://boxrec.com/en/proboxer/117599,roberto-del-cid,89247,117599
Roberto Delgado,https://boxrec.com/en/proboxer/617578,roberto-delgado,76155,617578
Roberto Domingo Sosa,https://boxrec.com/en/proboxer/349820,roberto-domingo-sosa,74817,349820
Roberto Duran,https://boxrec.com/en/proboxer/80,roberto-duran,68918,80
Roberto Duran Jr.,https://boxrec.com/en/box-pro/19990,roberto-duran-jr,93423,19990
Roberto Fierro,https://boxrec.com/en/proboxer/829325,roberto-fierro,70102,829325
Roberto Franceschi,https://boxrec.com/en/proboxer/118927,roberto-franceschi,86961,118927
Roberto Franco,https://boxrec.com/en/proboxer/588567,roberto-franco,72923,588567
Roberto Gabriel Villalobo,https://boxrec.com/en/proboxer/80726,roberto-gabriel-villalobo,71173,80726
Roberto Garcia,https://boxrec.com/en/box-pro/72705,robert-garcia,90835,72705
Roberto Garcia,https://boxrec.com/en/proboxer/15898,roberto-garcia,81727,15898
Roberto Garza,https://boxrec.com/en/proboxer/864244,roberto-garza,82094,864244
Roberto Gigli,https://boxrec.com/en/box-pro/71877,roberto-gigli,93063,71877
Roberto Gomez Vargas,https://boxrec.com/en/proboxer/907546,roberto-gomez-vargas,72693,907546
Roberto Gonzalez,https://boxrec.com/en/proboxer/598190,roberto-gonzalez,88400,598190
Roberto Granciosa,https://boxrec.com/en/proboxer/5441,roberto-granciosa,79367,5441
Roberto Gutierrez,https://boxrec.com/en/proboxer/699002,roberto-gutierrez,82675,699002
Roberto Hernandez,https://boxrec.com/en/proboxer/590924,roberto-hernandez,77327,590924
Roberto Javier Rios,https://boxrec.com/en/proboxer/551662,roberto-javier-rios,78483,551662
Roberto Jimenez,https://boxrec.com/en/proboxer/84800,roberto-jimenez,86892,84800
Roberto Joaquin Iturra,https://boxrec.com/en/proboxer/338596,roberto-joaquin-iturra,71194,338596
Roberto Juan Ismael Medina,https://boxrec.com/en/proboxer/80588,roberto-juan-ismael-medina,72248,80588
Roberto Juarez,https://boxrec.com/en/proboxer/3067,roberto-juarez,83498,3067
Roberto Justino Ruiz,https://boxrec.com/en/proboxer/26369,roberto-justino-ruiz,85883,26369
Roberto Ledesma,https://boxrec.com/en/proboxer/709,roberto-ledesma,79306,709
Roberto Lerio,https://boxrec.com/en/box-pro/272880,roberto-lerio,92812,272880
Roberto Lozano Hernandez,https://boxrec.com/en/proboxer/1054095,roberto-lozano-hernandez,73018,1054095
Roberto Manriquez Leon,https://boxrec.com/en/proboxer/733989,roberto-manriquez-leon,89455,733989
Roberto Marroquin,https://boxrec.com/en/proboxer/434979,roberto-marroquin,89216,434979
Roberto Martinez,https://boxrec.com/en/proboxer/789135,roberto-martinez,84601,789135
Roberto Medina,https://boxrec.com/en/proboxer/44645,roberto-medina,77818,44645
Roberto Misin,https://boxrec.com/en/proboxer/88371,roberto-misin,72313,88371
Roberto Mora,https://boxrec.com/en/proboxer/484822,roberto-mora,78681,484822
Roberto Moran,https://boxrec.com/en/proboxer/59602,roberto-moran,76176,59602
Roberto Moreno,https://boxrec.com/en/proboxer/16864,roberto-moreno,77437,16864
Roberto Munoz,https://boxrec.com/en/proboxer/23194,roberto-munoz,89839,23194
Roberto Orlando Casas,https://boxrec.com/en/proboxer/109129,roberto-orlando-casas,76888,109129
Roberto Ortega,https://boxrec.com/en/proboxer/19730,roberto-ortega_0,72102,19730
Roberto Ortega,https://boxrec.com/en/proboxer/34412,roberto-ortega,70085,34412
Roberto Ortiz,https://boxrec.com/en/box-pro/381730,roberto-ortiz,91589,381730
Roberto Osuna,https://boxrec.com/en/proboxer/79305,roberto-osuna,78994,79305
Roberto Palenzuela,https://boxrec.com/en/proboxer/622252,roberto-palenzuela,82748,622252
Roberto Pena,https://boxrec.com/en/proboxer/11382,roberto-pena,73281,11382
Roberto Priore,https://boxrec.com/en/proboxer/391763,roberto-priore,79200,391763
Roberto Proietti,https://boxrec.com/en/proboxer/49823,roberto-proietti,74903,49823
Roberto Ramirez,https://boxrec.com/en/proboxer/501818,roberto-ramirez,69546,501818
Roberto Rios,https://boxrec.com/en/proboxer/3243,roberto-rios,80118,3243
Roberto Rivas,https://boxrec.com/en/proboxer/373824,roberto-rivas,75997,373824
Roberto Rodriguez Corea,https://boxrec.com/en/proboxer/528866,roberto-rodriguez-corea,88811,528866
Roberto Rodriguez Nucamendi,https://boxrec.com/en/proboxer/760982,roberto-rodriguez-nucamendi,84575,760982
Roberto Ruiz Martin,https://boxrec.com/en/proboxer/1001895,roberto-ruiz-martin,86541,1001895
Roberto Sacco,https://boxrec.com/en/proboxer/315891,roberto-sacco,80377,315891
Roberto Salas,https://boxrec.com/en/proboxer/770659,roberto-salas,82786,770659
Roberto Sandoval,https://boxrec.com/en/proboxer/230370,roberto-sandoval,79573,230370
Roberto Santana,https://boxrec.com/en/proboxer/90177,roberto-santana,86876,90177
Roberto Scarpello,https://boxrec.com/en/proboxer/829411,roberto-scarpello,82793,829411
Roberto Soldic,https://boxrec.com/en/box-pro/753485,roberto-soldic,91837,753485
Roberto Suarez,https://boxrec.com/en/proboxer/157127,roberto-suarez,83118,157127
Roberto Torres,https://boxrec.com/en/proboxer/152895,roberto-torres,85534,152895
Roberto Tranquillo,https://boxrec.com/en/proboxer/852815,roberto-tranquillo,87444,852815
Roberto Trejo Martinez,https://boxrec.com/en/proboxer/1005471,roberto-trejo-martinez,71130,1005471
Roberto Vega Jr.,https://boxrec.com/en/proboxer/484998,roberto-vega-jr,77493,484998
Roberto Velasquez,https://boxrec.com/en/proboxer/321727,roberto-velasquez,81136,321727
Roberto Villareal,https://boxrec.com/en/proboxer/1389,roberto-villareal,71548,1389
Roberto Welin,https://boxrec.com/en/proboxer/6798,roberto-welin,83816,6798
Roberto White,https://boxrec.com/en/box-pro/397484,roberto-white,93402,397484
Robin Deakin,https://boxrec.com/en/box-pro/371522,robin-deakin,91430,371522
Robin Foster,https://boxrec.com/en/proboxer/201037,robin-foster,75156,201037
Robin Krasniqi,https://boxrec.com/en/proboxer/334763,robin-krasniqi,69009,334763
Robin Reid,https://boxrec.com/en/box-pro/5000,robin-reid,90720,5000
Robin Smith,https://boxrec.com/en/proboxer/23210,robin-smith,72880,23210
Robin Strong,https://boxrec.com/en/proboxer/147318,robin-strong,76360,147318
Robin Zak,https://boxrec.com/en/proboxer/1021412,robin-zak,84537,1021412
Robinson Cuvis,https://boxrec.com/en/proboxer/1071232,robinson-cuvis,87650,1071232
Robinson Diaz,https://boxrec.com/en/proboxer/221282,robinson-diaz,74468,221282
Robson Conceicao,https://boxrec.com/en/box-pro/772975,robson-conceicao,90488,772975
Rocco Di Palmo,https://boxrec.com/en/proboxer/456482,rocco-di-palmo,89868,456482
Rocco Mazzola,https://boxrec.com/en/proboxer/28995,rocco-mazzola,83848,28995
Rocco Nolfi,https://boxrec.com/en/proboxer/872565,rocco-nolfi,70067,872565
Rocco Salimbene,https://boxrec.com/en/proboxer/779876,rocco-salimbene,69826,779876
Rochelle Johnson,https://boxrec.com/en/proboxer/573741,rochelle-johnson,70938,573741
Rochelle Okoye,https://boxrec.com/en/proboxer/480231,rochelle-okoye,80704,480231
Rocio Castillo,https://boxrec.com/en/proboxer/525604,rocio-castillo,74910,525604
Rocio Claribel Cruz,https://boxrec.com/en/proboxer/713639,rocio-claribel-cruz,69407,713639
Rocio Vazquez,https://boxrec.com/en/proboxer/187169,rocio-vazquez,72550,187169
Rocky Alap Alap,https://boxrec.com/en/proboxer/208797,rocky-alap-alap,87066,208797
Rocky Bacor,https://boxrec.com/en/proboxer/528404,rocky-bacor,79102,528404
Rocky Berg,https://boxrec.com/en/proboxer/32386,rocky-berg,85287,32386
Rocky Brisebois,https://boxrec.com/en/proboxer/47070,rocky-brisebois,87436,47070
Rocky Butler,https://boxrec.com/en/proboxer/80895,rocky-butler,82075,80895
Rocky Casillo,https://boxrec.com/en/proboxer/25140,rocky-casillo,73837,25140
Rocky Castellani,https://boxrec.com/en/box-pro/010912,rocky-castellani,93450,010912
Rocky Fielding,https://boxrec.com/en/box-pro/546589,rocky-fielding,90268,546589
Rocky Floriano,https://boxrec.com/en/proboxer/338600,rocky-floriano,78007,338600
Rocky Fumerelle,https://boxrec.com/en/proboxer/33830,rocky-fumerelle,75143,33830
Rocky Gattellari,https://boxrec.com/en/box-pro/34090,rocky-gattellari,93573,34090
Rocky Graziano,https://boxrec.com/en/box-pro/9016,rocky-graziano,91746,9016
Rocky Harris,https://boxrec.com/en/proboxer/330148,rocky-harris,72263,330148
Rocky Jones,https://boxrec.com/en/proboxer/27250,rocky-jones,76799,27250
Rocky Juarez,https://boxrec.com/en/box-pro/1366,rocky-juarez,91735,1366
Rocky Kalingo,https://boxrec.com/en/proboxer/17372,rocky-kalingo,76965,17372
Rocky Kelly,https://boxrec.com/en/proboxer/39617,rocky-kelly,69418,39617
Rocky Lockridge,https://boxrec.com/en/proboxer/1311,rick-lockridge,77032,1311
Rocky Marciano,https://boxrec.com/en/proboxer/9032,rocky-marciano,68950,9032
Rocky Mattioli,https://boxrec.com/en/box-pro/20665,rocky-mattioli,93070,20665
Rocky Montalvo,https://boxrec.com/en/proboxer/47262,rocky-montalvo,81007,47262
Rocky Mosley,https://boxrec.com/en/proboxer/67911,rocky-mosley,73849,67911
Rocky Mullooly,https://boxrec.com/en/proboxer/378519,rocky-mullooly,82133,378519
Rocky Muscus,https://boxrec.com/en/proboxer/192988,rocky-muscus,74366,192988
Rocky Ogden,https://boxrec.com/en/box-pro/1042993,rocky-ogden,90962,1042993
Rocky Parker,https://boxrec.com/en/box-pro/524501,rocky-parker,91680,524501
Rocky Rodriguez,https://boxrec.com/en/proboxer/220589,rocky-rodriguez,78289,220589
Rocky Rosas,https://boxrec.com/en/proboxer/23115,rocky-rosas,71181,23115
Rocky Scarfone,https://boxrec.com/en/proboxer/150193,rocky-scarfone,85367,150193
Rocky Stone,https://boxrec.com/en/proboxer/52711,rocky-stone,76425,52711
Rocky Thompson,https://boxrec.com/en/proboxer/325287,rocky-thompson,80654,325287
Rocky Tomasello,https://boxrec.com/en/proboxer/34805,rocky-tomasello,73569,34805
Rocky White,https://boxrec.com/en/proboxer/195194,rocky-white,89436,195194
Rocky Williams,https://boxrec.com/en/proboxer/328962,rocky-williams,86263,328962
Rocky Young,https://boxrec.com/en/proboxer/91643,rocky-young,82025,91643
Rod 'Big Red' Christsen,https://boxrec.com/en/proboxer/94111,rod-big-red-christsen,87352,94111
Rod Cameron,https://boxrec.com/en/proboxer/460010,rod-cameron,81778,460010
Rod Michelle Sarguilla,https://boxrec.com/en/proboxer/660633,rod-michael-sarguilla,77974,660633
Rod Salka,https://boxrec.com/en/box-pro/397913,rod-salka,91387,397913
Rod Williams,https://boxrec.com/en/proboxer/250980,rod-williams,73266,250980
Roddie MacDonald,https://boxrec.com/en/proboxer/39906,roddie-macdonald,76374,39906
Rodel Emboy,https://boxrec.com/en/proboxer/310918,rodel-emboy,73103,310918
Rodel Wenceslao,https://boxrec.com/en/proboxer/565686,rodel-wenceslao,81446,565686
Roderick Gilkey,https://boxrec.com/en/proboxer/883399,roderick-gilkey,87680,883399
Roderick Moore,https://boxrec.com/en/proboxer/42544,roderick-moore,87127,42544
Roderick Reed,https://boxrec.com/en/proboxer/62785,roderick-reed,77878,62785
Roderick Thompson,https://boxrec.com/en/proboxer/23243,roderick-thompson,75348,23243
Roderick Willis,https://boxrec.com/en/box-pro/151308,roderick-willis,93105,151308
Rodger Rodas,https://boxrec.com/en/proboxer/371988,rodger-rodas,77246,371988
Rodiat Yusuf,https://boxrec.com/en/proboxer/886477,rodiat-yusuf,74713,886477
Rodion Huzko,https://boxrec.com/en/proboxer/870785,rodion-huzko,78379,870785
Rodion Pastukh,https://boxrec.com/en/proboxer/510277,rodion-pastukh,70177,510277
Rodney Baker,https://boxrec.com/en/proboxer/363564,rodney-baker,84642,363564
Rodney Bobick,https://boxrec.com/en/box-pro/000216,rodney-bobick,93126,000216
Rodney Coe,https://boxrec.com/en/proboxer/17733,rodney-coe,88120,17733
Rodney Collins,https://boxrec.com/en/proboxer/54912,rodney-collins,70055,54912
Rodney James,https://boxrec.com/en/proboxer/166041,rodney-james,74649,166041
Rodney McSwain,https://boxrec.com/en/box-pro/15047,rodney-mcswain,93717,15047
Rodney Moore,https://boxrec.com/en/box-pro/63571,rodney-moore,91455,63571
Rodney Porter,https://boxrec.com/en/proboxer/37915,rodney-porter,82408,37915
Rodney Price,https://boxrec.com/en/proboxer/15799,rodney-price,85318,15799
Rodney Stockton,https://boxrec.com/en/proboxer/1451,rodney-stockton,76197,1451
Rodney Wallace,https://boxrec.com/en/proboxer/397487,rodney-wallace,80785,397487
Rodney Wilson,https://boxrec.com/en/proboxer/6773,rodney-wilson,85251,6773
Rodolfo Carrillo,https://boxrec.com/en/proboxer/802488,rodolfo-carrillo,79311,802488
Rodolfo Casanova,https://boxrec.com/en/box-pro/9561,rodolfo-casanova,94022,9561
Rodolfo Catalini,https://boxrec.com/en/proboxer/45331,rodolfo-catalini,83648,45331
Rodolfo del Rosario Diaz,https://boxrec.com/en/proboxer/100740,rodolfo-del-rosario-diaz,74087,100740
Rodolfo Diaz,https://boxrec.com/en/proboxer/16342,rodolfo-diaz,82172,16342
Rodolfo Espinoza,https://boxrec.com/en/proboxer/45353,rodolfo-espinoza,87589,45353
Rodolfo Gomez Jr,https://boxrec.com/en/box-pro/466607,rodolfo-gomez-jr,92825,466607
Rodolfo Jimenez,https://boxrec.com/en/proboxer/428054,rodolfo-jimenez,77846,428054
Rodolfo Marquez,https://boxrec.com/en/proboxer/10256,rodolfo-marquez,87871,10256
Rodolfo Mendoza,https://boxrec.com/en/proboxer/101489,rodolfo-mendoza,73819,101489
Rodolfo Oscar Aranda,https://boxrec.com/en/proboxer/53462,rodolfo-oscar-aranda,77082,53462
Rodolfo Ramirez,https://boxrec.com/en/proboxer/847835,rodolfo-ramirez,80417,847835
Rodolfo Romero,https://boxrec.com/en/proboxer/201899,rodolfo-romero,73091,201899
Rodolzo Damahl Lewis,https://boxrec.com/en/box-pro/872164,rodolzo-damahl-lewis,94013,872164
Rodrigo Aguirre,https://boxrec.com/en/proboxer/20683,rodrigo-aguirre,87981,20683
Rodrigo Ceja Rayas,https://boxrec.com/en/proboxer/1056632,rodrigo-ceja-rayas,84836,1056632
Rodrigo Espinoza,https://boxrec.com/en/proboxer/536198,rodrigo-espinoza,69763,536198
Rodrigo Florendo Jr,https://boxrec.com/en/proboxer/632860,rodrigo-florendo-jr,79231,632860
Rodrigo Garcia,https://boxrec.com/en/proboxer/35859,rodrigo-garcia,86585,35859
Rodrigo Hernandez Duran,https://boxrec.com/en/proboxer/649986,rodrigo-hernandez-duran,76083,649986
Rodrigo Jonathan Martinez,https://boxrec.com/en/proboxer/781137,rodrigo-jonathan-martinez,89470,781137
Rodrigo Juarez Salazar,https://boxrec.com/en/proboxer/921014,rodrigo-juarez-salazar,77606,921014
Rodrigo Matias Areco,https://boxrec.com/en/proboxer/875578,rodrigo-matias-areco,85453,875578
Rodrigo Mauricio Barrios,https://boxrec.com/en/proboxer/678349,rodrigo-mauricio-barrios,83533,678349
Rodrigo Mejia Ortiz,https://boxrec.com/en/box-pro/509924,rodrigo-mejia-ortiz,91371,509924
Rodrigo Miranda Aldama,https://boxrec.com/en/proboxer/529253,rodrigo-miranda-aldama,83949,529253
Rodrigo Ocampo,https://boxrec.com/en/proboxer/534934,rodrigo-ocampo,77765,534934
Rodrigo Valenzuela,https://boxrec.com/en/proboxer/6980,rodrigo-valenzuela,75742,6980
Rodrigo Villegas,https://boxrec.com/en/proboxer/847689,rodrigo-villegas,72783,847689
Roel Moreno,https://boxrec.com/en/proboxer/650240,roel-moreno,79553,650240
Rogelio Casarez,https://boxrec.com/en/proboxer/628135,rogelio-casarez,89494,628135
Rogelio Diaz de Leon,https://boxrec.com/en/proboxer/500662,rogelio-diaz-de-leon,80950,500662
Rogelio Fernandez,https://boxrec.com/en/proboxer/45873,rogelio-fernandez,76592,45873
Rogelio Martinez,https://boxrec.com/en/proboxer/37112,rogelio-martinez,77831,37112
Rogelio Omar Rossi,https://boxrec.com/en/box-pro/385460,rogelio-omar-rossi,92597,385460
Rogelio Perez,https://boxrec.com/en/proboxer/59779,rogelio-perez,79634,59779
Rogelio Romero Garcia,https://boxrec.com/en/box-pro/398710,rogelio-romero-garcia,92010,398710
Rogelio Sanchez,https://boxrec.com/en/proboxer/535369,rogelio-sanchez,77652,535369
Rogelio Vargas,https://boxrec.com/en/box-pro/23855,rogelio-vargas,93629,23855
Roger Acosta,https://boxrec.com/en/proboxer/529255,roger-acosta,88161,529255
Roger Alexis,https://boxrec.com/en/proboxer/132321,roger-alexis,80166,132321
Roger Benito Flores,https://boxrec.com/en/proboxer/16167,roger-benito-flores,76387,16167
Roger Bonine,https://boxrec.com/en/proboxer/4600,roger-bonine,73031,4600
Roger Doyle,https://boxrec.com/en/proboxer/33029,roger-doyle,71996,33029
Roger Evans,https://boxrec.com/en/proboxer/48175,roger-evans,72345,48175
Roger Farley,https://boxrec.com/en/proboxer/166078,roger-farley,84688,166078
Roger Fortin,https://boxrec.com/en/proboxer/26092,roger-fortin,85773,26092
Roger Garcia,https://boxrec.com/en/proboxer/768822,roger-garcia,71046,768822
Roger Guerreiro Luz,https://boxrec.com/en/proboxer/708236,roger-guerreiro-luz,76931,708236
Roger Gutierrez,https://boxrec.com/en/box-pro/667459,roger-gutierrez,90932,667459
Roger Holloway,https://boxrec.com/en/proboxer/57379,roger-holloway,78723,57379
Roger Maldecir,https://boxrec.com/en/proboxer/31480,roger-maldecir,72304,31480
Roger Mayweather,https://boxrec.com/en/proboxer/485,roger-mayweather,68956,485
Roger Menetrey,https://boxrec.com/en/box-pro/016037,roger-menetrey,92273,016037
Roger Moore,https://boxrec.com/en/proboxer/115374,roger-moore,77693,115374
Roger Moreno,https://boxrec.com/en/proboxer/84477,roger-moreno,86814,84477
Roger Phillips,https://boxrec.com/en/proboxer/27956,roger-phillips,76826,27956
Roger Quisaba,https://boxrec.com/en/proboxer/39220,roger-quisaba,72288,39220
Roger Rivas,https://boxrec.com/en/proboxer/176733,roger-rivas,87024,176733
Roger Rodriguez,https://boxrec.com/en/proboxer/6819,roger-rodriguez,84838,6819
Roger Stafford,https://boxrec.com/en/proboxer/2645,roger-stafford,69289,2645
Rogerio Novakoski,https://boxrec.com/en/proboxer/452491,rogerio-novakoski,85109,452491
Rohan Murdock,https://boxrec.com/en/box-pro/553637,rohan-murdock,94172,553637
Rohit Negi,https://boxrec.com/en/proboxer/1102836,rohit-negi,70809,1102836
Rok Beric,https://boxrec.com/en/proboxer/1022079,rok-beric,89236,1022079
Roland Ericsson,https://boxrec.com/en/proboxer/31528,roland-ericsson,70556,31528
Roland Francis,https://boxrec.com/en/proboxer/16930,roland-francis,75107,16930
Roland Galos,https://boxrec.com/en/proboxer/858074,roland-galos,88774,858074
Roland Graham,https://boxrec.com/en/proboxer/382478,roland-graham,88337,382478
Roland LaStarza,https://boxrec.com/en/box-pro/12212,roland-lastarza,92549,12212
Roland Nagy,https://boxrec.com/en/proboxer/719439,roland-nagy,82028,719439
Roland Roy,https://boxrec.com/en/proboxer/56008,roland-roy,83289,56008
Roland Scott,https://boxrec.com/en/proboxer/757911,roland-scott,71445,757911
Roland Szabo,https://boxrec.com/en/proboxer/759918,roland-szabo,82248,759918
Roland Todd,https://boxrec.com/en/proboxer/11354,roland-todd,86956,11354
Roland Varga,https://boxrec.com/en/proboxer/566430,roland-varga,70445,566430
Rolanda Andrews,https://boxrec.com/en/proboxer/15629,rolanda-andrews,85545,15629
Rolando Aldemir,https://boxrec.com/en/proboxer/41796,rolando-aldemir,84291,41796
Rolando Bonilla,https://boxrec.com/en/proboxer/734178,rolando-bonilla,84675,734178
Rolando Espinosa,https://boxrec.com/en/proboxer/269947,rolando-espinosa,89167,269947
Rolando Flores Martinez,https://boxrec.com/en/proboxer/1056681,rolando-flores-martinez,80242,1056681
Rolando Garcia,https://boxrec.com/en/proboxer/15943,rolando-garcia,86898,15943
Rolando Garza,https://boxrec.com/en/box-pro/628434,rolando-garza,92762,628434
Rolando Hernandez,https://boxrec.com/en/proboxer/55304,rolando-hernandez,71602,55304
Rolando Magbanua,https://boxrec.com/en/proboxer/384123,rolando-magbanua,86987,384123
Rolando Medina,https://boxrec.com/en/proboxer/550672,rolando-medina,89427,550672
Rolando Mendoza,https://boxrec.com/en/proboxer/85133,rolando-mendoza,74578,85133
Rolando Morales,https://boxrec.com/en/proboxer/129274,rolando-morales,86798,129274
Rolando Plaza,https://boxrec.com/en/proboxer/736158,rolando-plaza,77046,736158
Rolando Ramirez,https://boxrec.com/en/proboxer/263272,rolando-ramirez,78314,263272
Rolando Romero,https://boxrec.com/en/box-pro/781366,rolando-romero,89991,781366
Rolando Sosa,https://boxrec.com/en/proboxer/16665,rolando-sosa,76148,16665
Roldan Aldea,https://boxrec.com/en/proboxer/618463,roldan-aldea,76768,618463
Rolf Peters,https://boxrec.com/en/proboxer/99258,rolf-peters,85441,99258
Rollen Del Castillo,https://boxrec.com/en/proboxer/236338,rollen-del-castillo,71497,236338
Rollie French,https://boxrec.com/en/proboxer/80508,rollie-french,78947,80508
Rolyn Nez,https://boxrec.com/en/proboxer/950642,rolyn-nez,71155,950642
Roma Yousaf,https://boxrec.com/en/proboxer/848377,roma-yousaf,88518,848377
Romain Jacob,https://boxrec.com/en/proboxer/475161,romain-jacob,75639,475161
Romain Peker,https://boxrec.com/en/proboxer/563660,romain-peker,89529,563660
Romain Tomas,https://boxrec.com/en/proboxer/767463,romain-tomas,87732,767463
Roman Andreev,https://boxrec.com/en/proboxer/460872,roman-andreev,70783,460872
Roman Barchuk,https://boxrec.com/en/proboxer/215206,roman-barchuk,72224,215206
Roman Blanco,https://boxrec.com/en/proboxer/30299,roman-blanco,76109,30299
Roman Fury,https://boxrec.com/en/box-pro/1106234,roman-fury,90378,1106234
Roman Garcia,https://boxrec.com/en/proboxer/328199,roman-garcia,88878,328199
Roman George,https://boxrec.com/en/proboxer/26844,roman-george,70683,26844
Roman Gonzalez,https://boxrec.com/en/proboxer/319725,roman-gonzalez,69144,319725
Roman Jimenez,https://boxrec.com/en/proboxer/119437,roman-jimenez,74917,119437
Roman Kracik,https://boxrec.com/en/box-pro/137714,roman-kracik,93191,137714
Roman Lopez,https://boxrec.com/en/proboxer/767018,roman-lopez,74310,767018
Roman Martinez,https://boxrec.com/en/box-pro/93555,roman-martinez,91779,93555
Roman Morales,https://boxrec.com/en/box-pro/560817,roman-morales,93874,560817
Roman Polak,https://boxrec.com/en/proboxer/30947,roman-polak,75211,30947
Roman Puky,https://boxrec.com/en/proboxer/734803,roman-puky,73339,734803
Roman Reyes,https://boxrec.com/en/proboxer/1077978,roman-reyes,89328,1077978
Roman Santos,https://boxrec.com/en/box-pro/31534,roman-santos,92200,31534
Roman Trejo,https://boxrec.com/en/proboxer/19283,roman-trejo,80748,19283
Roman Wagner,https://boxrec.com/en/proboxer/1035692,roman-wagner,88577,1035692
Romeo Acosta,https://boxrec.com/en/proboxer/829027,romeo-acosta,85428,829027
Romeo Bassi,https://boxrec.com/en/proboxer/140015,romeo-bassi,80019,140015
Romeo Buhawi,https://boxrec.com/en/proboxer/49366,romeo-buhawi,84268,49366
Romeo Demate Jr.,https://boxrec.com/en/proboxer/553221,romeo-demate-jr,80446,553221
Romeo Gonzalez,https://boxrec.com/en/proboxer/484229,romeo-gonzalez,78607,484229
Romeo Paun,https://boxrec.com/en/proboxer/312548,romeo-paun,86395,312548
Romeo Romaeo,https://boxrec.com/en/proboxer/668419,romeo-romaeo,69078,668419
Romeo Sanchez,https://boxrec.com/en/proboxer/178911,romeo-sanchez,81897,178911
Romero Duno,https://boxrec.com/en/box-pro/696193,romero-duno,91487,696193
Romina Lopez,https://boxrec.com/en/proboxer/692504,romina-lopez,69452,692504
Romina Mariela Arias,https://boxrec.com/en/proboxer/519153,romina-mariela-arias,73210,519153
Rommel Ramos,https://boxrec.com/en/proboxer/534937,rommel-ramos,75559,534937
Rommy Gary,https://boxrec.com/en/proboxer/162607,rommy-gary,76983,162607
Romulo Koasicha,https://boxrec.com/en/box-pro/483880,romulo-koasicha,94153,483880
Ron Alexander,https://boxrec.com/en/proboxer/510720,ron-alexander,83632,510720
Ron Andrews,https://boxrec.com/en/proboxer/222745,ron-andrews,69867,222745
Ron Angel,https://boxrec.com/en/proboxer/437849,ron-angel,87149,437849
Ron Atherton,https://boxrec.com/en/proboxer/82533,ron-atherton,70461,82533
Ron Aurit,https://boxrec.com/en/proboxer/64722,ron-aurit,84003,64722
Ron Barnes,https://boxrec.com/en/proboxer/192944,ron-barnes,88939,192944
Ron Barton,https://boxrec.com/en/proboxer/31434,ron-barton,72697,31434
Ron Beasley,https://boxrec.com/en/proboxer/50463,ron-beasley,76776,50463
Ron Branch,https://boxrec.com/en/proboxer/63393,ron-branch,74175,63393
Ron Cannon,https://boxrec.com/en/proboxer/49675,ron-cannon,86914,49675
Ron Clarke,https://boxrec.com/en/proboxer/148932,ron-clarke,73357,148932
Ron Clements,https://boxrec.com/en/proboxer/186512,ron-clements,74899,186512
Ron Collins,https://boxrec.com/en/box-pro/4450,ron-collins,94056,4450
Ron Cooley,https://boxrec.com/en/proboxer/130182,ron-cooley,70542,130182
Ron Douglas,https://boxrec.com/en/proboxer/34528,ron-douglas,72573,34528
Ron Edwards,https://boxrec.com/en/proboxer/77602,ron-edwards,80217,77602
