name,url,boxrec_id,slug,db_matched
Sherman Carter,https://boxrec.com/en/box-pro/225122,225122,,no
Johnny Sacco,https://boxrec.com/en/box-pro/161530,161530,,no
Floyd Williams,https://boxrec.com/en/box-pro/4945,4945,,no
Milo Ortiz,https://boxrec.com/en/box-pro/268844,268844,,no
Richard Horvath,https://boxrec.com/en/box-pro/720624,720624,richard-horvath,yes
Erick Encinia,https://boxrec.com/en/box-pro/661532,661532,,no
Dwayne Davis,https://boxrec.com/en/box-pro/544251,544251,,no
Murray Burnett,https://boxrec.com/fr/box-pro/20074,20074,,no
Jeffrey Stern,https://boxrec.com/en/box-pro/897088,897088,jeffrey-stern,yes
David McMillan,https://boxrec.com/en/box-pro/63930,63930,,no
Honey Mellody - Box-pro,https://boxrec.com/en/box-pro/9414,9414,,no
Carlos Condit,https://boxrec.com/en/box-pro/925123,925123,,no
Vadim Ivanov,https://boxrec.com/en/box-pro/443500,443500,,no
Pedro Mora,https://boxrec.com/en/box-pro/79343,79343,pedro-mora,yes
Mike Dougherty,https://boxrec.com/en/box-pro/79486,79486,,no
Ray Flores - Box-pro,https://boxrec.com/en/box-pro/177367,177367,,no
Milton Rodolfo Salazar,https://boxrec.com/es/box-pro/1329251,1329251,,no
Roger Solis,https://boxrec.com/en/box-pro/821409,821409,,no
Randy Wilkerson,https://boxrec.com/en/box-pro/260150,260150,,no
Michael Bogner,https://boxrec.com/en/box-pro/811365,811365,michael-bogner,yes
Modesto Antonio Lopez,https://boxrec.com/pl/box-pro/1261931,1261931,,no
Mark Philip Gaurana,https://boxrec.com/en/box-pro/1285382,1285382,,no
Alan Dalton,https://boxrec.com/en/box-pro/779405,779405,,no
Min Wook Kim,https://boxrec.com/en/box-pro/537424,537424,,no
Adams,https://boxrec.com/en/box-pro/284319,284319,,no
Eduardo Lausse,https://boxrec.com/en/box-pro/10911,10911,,no
Francesco Grandelli,https://boxrec.com/en/box-pro/720142,720142,,no
Lance Bryant,https://boxrec.com/en/box-pro/677778,677778,,no
Ivan Luchich,https://boxrec.com/en/box-pro/456706,456706,,no
Gary Rosen,https://boxrec.com/en/box-pro/55403,55403,gary-rosen,yes
Rafael Carmona Mendez,https://boxrec.com/en/box-pro/860003,860003,,no
Eric Carmona,https://boxrec.com/en/box-pro/125897,125897,,no
Oscar Noriega,https://boxrec.com/en/box-pro/8287,8287,,no
Weisa Li,https://boxrec.com/en/box-pro/1312619,1312619,,no
Edson Eduardo Neri,https://boxrec.com/en/box-pro/674519,674519,,no
Bob Bundy,https://boxrec.com/en/box-pro/742395,742395,,no
Ronnie Reese,https://boxrec.com/en/box-pro/237973,237973,,no
Jose Rojas,https://boxrec.com/en/box-pro/589,589,,no
J J Moore,https://boxrec.com/en/box-pro/33722,33722,,no
David Fierro,https://boxrec.com/en/box-pro/171654,171654,,no
Chuck Boyer,https://boxrec.com/en/box-pro/810621,810621,,no
Kerey Palmer,https://boxrec.com/en/box-pro/348370,348370,,no
Jesica Mata,https://boxrec.com/en/box-pro/979322,979322,,no
Enrique Esqueda,https://boxrec.com/en/box-pro/79,79,enrique-esqueda,yes
Moeketsi Makinta,https://boxrec.com/en/box-pro/571230,571230,,no
Jose Alcantara,https://boxrec.com/en/box-pro/1108987,1108987,,no
Luis Taylor Smichitte,https://boxrec.com/en/box-pro/785656,785656,,no
Carlos Valverde,https://boxrec.com/en/box-pro/387900,387900,,no
Brian Spicer,https://boxrec.com/en/box-pro/84605,84605,,no
Michael Whaley,https://boxrec.com/en/box-pro/871013,871013,,no
Takashi Oyagi,https://boxrec.com/en/box-pro/254743,254743,,no
Josue Lopez,https://boxrec.com/en/box-pro/1086248,1086248,josue-lopez,yes
Lennox Allen,https://boxrec.com/en/box-pro/256068,256068,,no
Brandon Trujillo,https://boxrec.com/en/box-pro/804800,804800,,no
Joey Hicks,https://boxrec.com/pl/box-pro/522199,522199,,no
Kevin Mendoza,https://boxrec.com/en/box-pro/759483,759483,,no
Khayalethu Qave,https://boxrec.com/en/box-pro/107790,107790,,no
Johnny Bonds,https://boxrec.com/en/box-pro/580626,580626,,no
Jorge Parra,https://boxrec.com/en/box-pro/8524,8524,jorge-parra,yes
Carlos Sandoval,https://boxrec.com/es/box-pro/1030238,1030238,,no
Seung Kon Chae,https://boxrec.com/en/box-pro/14251,14251,,no
Eddie Delacruz,https://boxrec.com/en/box-pro/163149,163149,,no
Michael Bennett,https://boxrec.com/en/box-pro/031059,031059,michael-bennett,yes
Paul Cassidy,https://boxrec.com/en/box-pro/22437,22437,,no
Del Moore,https://boxrec.com/en/box-pro/323940,323940,,no
Jose Quintero Velarde,https://boxrec.com/en/box-pro/326390,326390,,no
Ignacio Gomez,https://boxrec.com/en/box-pro/49497,49497,,no
Jim Condon,https://boxrec.com/en/box-pro/276196,276196,,no
Georgi Georgiev,https://boxrec.com/en/box-pro/723339,723339,,no
Manuel Sosa,https://boxrec.com/en/box-pro/532557,532557,,no
Robert Sawyer,https://boxrec.com/en/box-pro/3815,3815,robert-sawyer,yes
Carlos Perales,https://boxrec.com/en/box-pro/333634,333634,,no
Hector Lizarraga,https://boxrec.com/en/box-pro/483,483,,no
Ival Wilson,https://boxrec.com/en/box-pro/209401,209401,,no
Victor Fernandez,https://boxrec.com/en/box-pro/2035,2035,,no
Jamie Sampson,https://boxrec.com/en/box-pro/584161,584161,,no
Daniel Guillen,https://boxrec.com/en/box-pro/20355,20355,,no
Michel Garcia,https://boxrec.com/en/box-pro/476178,476178,,no
Walter Diaz,https://boxrec.com/en/box-pro/214254,214254,,no
Cornelius Carr,https://boxrec.com/en/box-pro/6580,6580,,no
Pat Ostey,https://boxrec.com/cn/box-pro/124458,124458,,no
Fatima Jafri,https://boxrec.com/en/box-pro/1334092,1334092,,no
Jose Edgardo Garcia,https://boxrec.com/en/box-pro/697006,697006,,no
Ruben Gonzales,https://boxrec.com/en/box-pro/1007046,1007046,,no
Jerome Johnson,https://boxrec.com/en/box-pro/41869,41869,,no
Carey Phelan,https://boxrec.com/cn/box-pro/161155,161155,,no
Mickey Quinn,https://boxrec.com/en/box-pro/234590,234590,,no
Luis Miranda Garcia,https://boxrec.com/en/box-pro/779041,779041,,no
Christer Corpi,https://boxrec.com/en/box-pro/41406,41406,,no
Tommy Ryan,https://boxrec.com/en/box-pro/183891,183891,,no
Jimmy Standard,https://boxrec.com/en/box-pro/114915,114915,,no
Paul Seguin,https://boxrec.com/en/box-pro/81142,81142,,no
Dominic Campos,https://boxrec.com/en/box-pro/1102818,1102818,,no
Murray Williams,https://boxrec.com/en/box-pro/442912,442912,,no
Marcus Randle Reed,https://boxrec.com/en/box-pro/356230,356230,,no
Mike Schreck,https://boxrec.com/en/box-pro/16479,16479,,no
Angelo Diaz,https://boxrec.com/en/box-pro/1018962,1018962,,no
Salah Zabian,https://boxrec.com/en/box-pro/182761,182761,,no
Jesus Salcedo - Box-pro,https://boxrec.com/en/box-pro/407883,407883,,no
Melean,https://boxrec.com/en/box-pro/664199,664199,,no
Jose Antonio Sanchez Romero,https://boxrec.com/en/box-pro/704813,704813,,no
Dean Haniff,https://boxrec.com/en/box-pro/25485,25485,,no
JC Hilliard,https://boxrec.com/en/box-pro/17738,17738,,no
John Buggs,https://boxrec.com/en/box-pro/28028,28028,,no
Philly Griffin,https://boxrec.com/en/box-pro/10131,10131,,no
Jerome Johnson,https://boxrec.com/en/box-pro/41864,41864,jerome-johnson,yes
James DuBois,https://boxrec.com/en/box-pro/278865,278865,,no
Naoka Kumagai,https://boxrec.com/en/box-pro/34401,34401,,no
Isaias Lopez,https://boxrec.com/en/box-pro/82164,82164,,no
Gerardo Olivera,https://boxrec.com/cn/box-pro/346496,346496,,no
Steve Rocco,https://boxrec.com/en/box-pro/41521,41521,,no
Rafael Torres,https://boxrec.com/en/box-pro/354263,354263,,no
Francisco Fernandez,https://boxrec.com/en/box-pro/31516,31516,,no
Andrew Winchester,https://boxrec.com/en/box-pro/1103043,1103043,andrew-winchester,yes
Tania Martinez Rivera,https://boxrec.com/en/box-pro/852375,852375,,no
Bujar Tahiri,https://boxrec.com/en/box-pro/869661,869661,,no
Mario Salinas,https://boxrec.com/en/box-pro/13251,13251,,no
Darnell Walker,https://boxrec.com/en/box-pro/655391,655391,,no
Eric Higgs,https://boxrec.com/en/box-pro/126979,126979,,no
Leonard Osno,https://boxrec.com/en/box-pro/1353000,1353000,,no
Ricardo Rocha,https://boxrec.com/en/box-pro/101268,101268,,no
Randy Campbell,https://boxrec.com/en/box-pro/509293,509293,,no
Jesus Chirinos,https://boxrec.com/en/box-pro/163683,163683,,no
Sophie Rodgers,https://boxrec.com/en/box-pro/1164677,1164677,,no
Mitsuo Fukuda,https://boxrec.com/en/box-pro/161467,161467,,no
James Mokoginta,https://boxrec.com/en/box-pro/532424,532424,james-mokoginta,yes
Jean John Colin - Box-pro,https://boxrec.com/en/box-pro/856837,856837,jean-john-colin,yes
Phil Muscato,https://boxrec.com/en/box-pro/12210,12210,,no
Fred Bailey,https://boxrec.com/en/box-pro/473638,473638,,no
Buford Thompson,https://boxrec.com/en/box-pro/752454,752454,,no
Curtis Crandall,https://boxrec.com/en/box-pro/80737,80737,,no
Victor Coronado,https://boxrec.com/en/box-pro/498601,498601,,no
Ivan Sanchez,https://boxrec.com/en/box-pro/313170,313170,,no
Olga Vlasova,https://boxrec.com/en/box-pro/59380,59380,olga-vlasova,yes
Jaime Mendoza - Box-pro,https://boxrec.com/en/box-pro/863491,863491,jaime-mendoza,yes
Gonzalo Cruz,https://boxrec.com/en/box-pro/65010,65010,,no
Jimmy Lawson,https://boxrec.com/en/box-pro/119388,119388,jimmy-lawson,yes
David Ojeda,https://boxrec.com/en/box-pro/6021,6021,,no
Oscar Raul Munoz,https://boxrec.com/en/box-pro/217334,217334,,no
Gustavo Olmos,https://boxrec.com/fr/box-pro/50971,50971,,no
Quincey Daniels,https://boxrec.com/en/box-pro/448752,448752,,no
Julio Neves,https://boxrec.com/en/box-pro/12486,12486,,no
Roger McKenzie,https://boxrec.com/en/box-pro/5337,5337,,no
Nicolas Masseroni,https://boxrec.com/en/box-pro/702863,702863,,no
Bobby Little,https://boxrec.com/en/box-pro/89957,89957,,no
Javier Trevino,https://boxrec.com/en/box-pro/797651,797651,,no
Thomas Seiler,https://boxrec.com/en/box-pro/37931,37931,,no
Pete Letke,https://boxrec.com/en/box-pro/551786,551786,,no
Flavio Cesar Barcenas Rostrro,https://boxrec.com/en/box-pro/760624,760624,,no
Sittikorn Treenit,https://boxrec.com/en/box-pro/1292614,1292614,,no
Brandon Reyes Valle,https://boxrec.com/en/box-pro/792169,792169,,no
Mario Esparza,https://boxrec.com/de/box-pro/659393,659393,,no
Enn Faritex,https://boxrec.com/en/box-pro/146338,146338,,no
Nathan Howells,https://boxrec.com/en/box-pro/1037359,1037359,,no
Thomas McGrogan,https://boxrec.com/en/box-pro/19793,19793,,no
Luis Ledezma Armendariz,https://boxrec.com/en/box-pro/973483,973483,,no
Rodrigo Benech,https://boxrec.com/en/box-pro/3531,3531,,no
Jonathan Luis Ygarza,https://boxrec.com/en/box-pro/617271,617271,,no
Angel Chavira Castro,https://boxrec.com/en/box-pro/540468,540468,angel-chavira-castro,yes
Dave Shank,https://boxrec.com/en/box-pro/531189,531189,,no
Felix Diaz,https://boxrec.com/en/box-pro/43182,43182,,no
Takuya Yamaguchi,https://boxrec.com/en/box-pro/285075,285075,,no
Tommy Stevens,https://boxrec.com/en/box-pro/221190,221190,,no
Aliou Diallo,https://boxrec.com/en/box-pro/1097518,1097518,,no
Roy Powers,https://boxrec.com/en/box-pro/504714,504714,,no
Everson Rafael Villegas,https://boxrec.com/en/box-pro/1096189,1096189,,no
Nathan Watson,https://boxrec.com/en/box-pro/903507,903507,,no
Nick Coster,https://boxrec.com/en/box-pro/295361,295361,,no
Michael Adesodun,https://boxrec.com/en/box-pro/1099411,1099411,,no
Jack Dennison,https://boxrec.com/en/box-pro/527531,527531,,no
Tony Baretta,https://boxrec.com/en/box-pro/313816,313816,,no
Jessie De La Cruz,https://boxrec.com/en/box-pro/86097,86097,,no
Walel Watson - Box-pro,https://boxrec.com/en/box-pro/1022731,1022731,,no
Jeffrey Godfrey,https://boxrec.com/en/box-pro/1055355,1055355,,no
Max-Elliot Nicolai,https://boxrec.com/en/box-pro/1166148,1166148,,no
Jesse Prieto,https://boxrec.com/en/box-pro/30770,30770,,no
Alexis De la Cerda Landin,https://boxrec.com/en/box-pro/1134611,1134611,,no
Frank Middleton,https://boxrec.com/en/box-pro/299050,299050,,no
Calvin Gordon Jr,https://boxrec.com/en/box-pro/735428,735428,calvin-gordon-jr,yes
Benny Perez,https://boxrec.com/en/box-pro/357285,357285,,no
James Nealon,https://boxrec.com/en/box-pro/284462,284462,,no
Max Maldonado,https://boxrec.com/en/box-pro/4588,4588,,no
Tyler Voigt,https://boxrec.com/en/box-pro/1046880,1046880,,no
Jose Enrique Torres,https://boxrec.com/en/box-pro/767578,767578,,no
Milos Kubena,https://boxrec.com/en/box-pro/793181,793181,,no
Jesus Caraballo,https://boxrec.com/en/box-pro/1170553,1170553,,no
Alan Rudkin,https://boxrec.com/en/box-pro/11507,11507,,no
Steven Bendall,https://boxrec.com/en/box-pro/22015,22015,steven-bendall,yes
Danny Dunn,https://boxrec.com/en/box-pro/1259727,1259727,,no
Mike Lally,https://boxrec.com/en/box-pro/34425,34425,,no
Guillermo Avila Godinez,https://boxrec.com/en/box-pro/584378,584378,,no
Randy Blythe,https://boxrec.com/en/box-pro/990467,990467,,no
Shelly Gibson,https://boxrec.com/en/box-pro/192515,192515,shelly-gibson,yes
Raymond Reyes,https://boxrec.com/en/box-pro/183783,183783,,no
Erika Vasquez,https://boxrec.com/en/box-pro/741828,741828,erika-vasquez,yes
Mack Hiari,https://boxrec.com/en/box-pro/909173,909173,,no
Jackie Hurst,https://boxrec.com/en/box-pro/84411,84411,,no
Billy Shea,https://boxrec.com/en/box-pro/47935,47935,,no
Malik Chapman,https://boxrec.com/en/box-pro/1153318,1153318,,no
Judy Flores,https://boxrec.com/en/box-pro/816240,816240,,no
Jonathan Cisneros,https://boxrec.com/en/box-pro/870777,870777,,no
Gurpiar Singh,https://boxrec.com/en/box-pro/1113233,1113233,,no
Alex Da Silva - Box-pro,https://boxrec.com/en/box-pro/1287450,1287450,,no
Junal Manguat,https://boxrec.com/en/box-pro/126827,126827,,no
Mike Betancourt,https://boxrec.com/en/box-pro/596865,596865,,no
Themba Ntuli,https://boxrec.com/en/box-pro/698246,698246,,no
Pete Simino,https://boxrec.com/en/box-pro/504893,504893,,no
Dean Swanson,https://boxrec.com/en/box-pro/649301,649301,,no
David Corbitt,https://boxrec.com/cn/box-pro/543472,543472,,no
Rudy Cruz,https://boxrec.com/en/box-pro/13881,13881,rudy-cruz,yes
Mickey Forrester,https://boxrec.com/en/box-pro/31703,31703,,no
Eligio Pontiles,https://boxrec.com/en/box-pro/118965,118965,,no
Ramesis Gil,https://boxrec.com/en/box-pro/363001,363001,,no
Conjestina Achieng,https://boxrec.com/en/box-pro/227146,227146,conjestina-achieng,yes
Jose Gomez,https://boxrec.com/en/box-pro/705230,705230,,no
Daniel Mendoza Chong,https://boxrec.com/en/box-pro/1228007,1228007,,no
Fred Walker,https://boxrec.com/en/box-pro/23589,23589,,no
Derrick Lehman,https://boxrec.com/en/box-pro/709446,709446,,no
Jesus Arriaga,https://boxrec.com/en/box-pro/824854,824854,,no
Freddy Kelly,https://boxrec.com/en/box-pro/323401,323401,,no
Johnny O'Neill,https://boxrec.com/en/box-pro/137085,137085,,no
Hilda Maltez,https://boxrec.com/en/box-pro/666087,666087,,no
Luke Hill,https://boxrec.com/en/box-pro/882966,882966,,no
Edwin Alberto Antunez Ochoa,https://boxrec.com/en/box-pro/1109474,1109474,,no
Calvin Johnson,https://boxrec.com/en/box-pro/35494,35494,calvin-johnson,yes
Derrick Pitts Jr,https://boxrec.com/en/box-pro/820179,820179,,no
Jong Kwan Chung,https://boxrec.com/de/box-pro/46533,46533,,no
Roy Stevens,https://boxrec.com/en/box-pro/45838,45838,roy-stevens,yes
Antonio Rivera,https://boxrec.com/en/box-pro/3646,3646,antonio-rivera,yes
Jose Maria Lopez,https://boxrec.com/en/box-pro/101305,101305,,no
Inocencio De la Rosa,https://boxrec.com/en/box-pro/83927,83927,,no
Johnny Abrahams,https://boxrec.com/en/box-pro/180589,180589,johnny-abrahams,yes
Robbie Dunn,https://boxrec.com/en/box-pro/26233,26233,,no
Kid Macalu,https://boxrec.com/en/box-pro/571202,571202,,no
Jerry O'Connor,https://boxrec.com/en/box-pro/566123,566123,,no
Carl Deaton,https://boxrec.com/en/box-pro/679742,679742,,no
Des O'Connor,https://boxrec.com/en/box-pro/137092,137092,,no
Tony Robinson,https://boxrec.com/en/box-pro/19761,19761,,no
Eric Boone,https://boxrec.com/en/box-pro/155479,155479,,no
Patrick Rivera,https://boxrec.com/en/box-pro/769390,769390,patrick-rivera,yes
Vinay Verma,https://boxrec.com/en/box-pro/858453,858453,,no
Couston,https://boxrec.com/en/box-pro/826544,826544,,no
Cesar Lozano Gonzalez,https://boxrec.com/en/box-pro/931067,931067,cesar-lozano-gonzalez,yes
Willie Casey,https://boxrec.com/en/box-pro/467291,467291,,no
Roman Fress,https://boxrec.com/en/box-pro/822843,822843,,no
Larry Moreland,https://boxrec.com/en/box-pro/98939,98939,,no
Kaipo Gallegos,https://boxrec.com/en/box-pro/1061312,1061312,,no
Gunnar Nilsson,https://boxrec.com/en/box-pro/42637,42637,gunnar-nilsson,yes
Mark Snook,https://boxrec.com/en/box-pro/847125,847125,,no
Jay Francis Buray,https://boxrec.com/en/box-pro/746742,746742,,no
Guadalupe Martinez Guzman,https://boxrec.com/en/box-pro/619601,619601,,no
Jermarco Holloway,https://boxrec.com/en/box-pro/863504,863504,jermarco-holloway,yes
Howard Smith,https://boxrec.com/en/box-pro/39090,39090,,no
Denise Doormann,https://boxrec.com/en/box-pro/774294,774294,,no
Gilberto Ramirez,https://boxrec.com/en/box-pro/543006,543006,,no
Amri Milala,https://boxrec.com/en/box-pro/860115,860115,,no
Sofiane Khati,https://boxrec.com/en/box-pro/850058,850058,,no
Viktor Kovalenko,https://boxrec.com/en/box-pro/154852,154852,,no
Fritz Ryan,https://boxrec.com/en/box-pro/301035,301035,,no
Axel Reyes,https://boxrec.com/en/box-pro/310052,310052,,no
Ondrej Pala,https://boxrec.com/en/box-pro/302313,302313,,no
Eric Hayes,https://boxrec.com/en/box-pro/1199107,1199107,,no
Tony Dominguez,https://boxrec.com/en/box-pro/91400,91400,,no
Diego Armando Rios,https://boxrec.com/fr/box-pro/353571,353571,,no
Aaron Chalmers,https://boxrec.com/en/box-pro/1098551,1098551,aaron-chalmers,yes
Charles Jefferson,https://boxrec.com/en/box-pro/1237468,1237468,,no
Misa Nikolic,https://boxrec.com/en/box-pro/254219,254219,,no
Michael Rose,https://boxrec.com/en/box-pro/197499,197499,,no
Greg Stephens,https://boxrec.com/en/box-pro/33489,33489,,no
Danny Hunt,https://boxrec.com/en/box-pro/14585,14585,,no
Marcelo Acosta,https://boxrec.com/en/box-pro/697025,697025,,no
Al Sargent,https://boxrec.com/en/box-pro/448992,448992,,no
Angel Yael Trejo Guerro,https://boxrec.com/en/box-pro/1262549,1262549,,no
Eva Cecilia Santoscoy Ramirez,https://boxrec.com/en/box-pro/616140,616140,,no
Jose Angel Gabriel Rosa,https://boxrec.com/de/box-pro/989444,989444,,no
Neil Sinclair,https://boxrec.com/en/box-pro/9310,9310,neil-sinclair,yes
Dennis Horne,https://boxrec.com/en/box-pro/24787,24787,,no
Joe Riccardi,https://boxrec.com/en/box-pro/260138,260138,,no
Jesse Turner,https://boxrec.com/en/box-pro/12700,12700,jesse-turner,yes
Juan Alcantara Sanchez,https://boxrec.com/en/box-pro/1074896,1074896,,no
Rocky Stone,https://boxrec.com/en/box-pro/52711,52711,rocky-stone,yes
Cody Groves,https://boxrec.com/en/box-pro/711594,711594,,no
Gabrielle Roman,https://boxrec.com/en/box-pro/1149419,1149419,,no
Oscar Santos Sanchez,https://boxrec.com/en/box-pro/1095783,1095783,,no
SInethemba Kotana,https://boxrec.com/en/box-pro/732231,732231,,no
Paul Gommel,https://boxrec.com/en/box-pro/562832,562832,,no
John McGlynn,https://boxrec.com/en/box-pro/31531,31531,,no
Gaetano Messina,https://boxrec.com/en/box-pro/621169,621169,,no
George Elias,https://boxrec.com/en/box-pro/92668,92668,george-elias,yes
Les Burns,https://boxrec.com/en/box-pro/109770,109770,,no
Quincy Palmer,https://boxrec.com/en/box-pro/542832,542832,,no
Franco Pisani,https://boxrec.com/en/box-pro/979613,979613,,no
Willie Wiggins,https://boxrec.com/en/box-pro/103615,103615,,no
Joshua Ridge,https://boxrec.com/en/box-pro/1046777,1046777,,no
Eric Fields,https://boxrec.com/en/box-pro/365605,365605,eric-fields,yes
Hector Zaragoza,https://boxrec.com/en/box-pro/65484,65484,,no
Jimmy Casa,https://boxrec.com/en/box-pro/11774,11774,jimmy-casa,yes
Gwyn Williams,https://boxrec.com/en/box-pro/24222,24222,,no
Pablo Oscar Natalio Farias,https://boxrec.com/en/box-pro/444261,444261,,no
Tim Morrissey,https://boxrec.com/en/box-pro/463518,463518,,no
Catalin Zmarandescu,https://boxrec.com/en/box-pro/38255,38255,catalin-zmarandescu,yes
Antonio Rocha,https://boxrec.com/en/box-pro/825494,825494,,no
Robert Ortiz,https://boxrec.com/en/box-pro/107162,107162,,no
Niklas Jacobs,https://boxrec.com/en/box-pro/1276964,1276964,,no
David Bonney,https://boxrec.com/en/box-pro/200651,200651,,no
Bob Hillier,https://boxrec.com/en/box-pro/809518,809518,,no
Kimberly Tomes,https://boxrec.com/en/box-pro/358507,358507,,no
Legaz,https://boxrec.com/en/box-pro/764218,764218,,no
Manuel Carrera,https://boxrec.com/en/box-pro/1110112,1110112,,no
Emiliano Diaz,https://boxrec.com/en/box-pro/1123773,1123773,,no
Shohei Fujimoto,https://boxrec.com/en/box-pro/532748,532748,,no
Tom Gaffney,https://boxrec.com/en/box-pro/103890,103890,tom-gaffney,yes
Masafumi Ogata,https://boxrec.com/en/box-pro/274727,274727,,no
David Bookman,https://boxrec.com/en/box-pro/190566,190566,,no
Robert Kliewer,https://boxrec.com/en/box-pro/350500,350500,,no
Gina Joseph,https://boxrec.com/en/box-pro/1134998,1134998,,no
Eddie Kilroy,https://boxrec.com/en/box-pro/299658,299658,,no
Gabriel Castro,https://boxrec.com/en/box-pro/3643,3643,gabriel-castro,yes
Sammy Cohen,https://boxrec.com/en/box-pro/118497,118497,,no
Sollier,https://boxrec.com/en/box-pro/271037,271037,,no
Enrique Ayala,https://boxrec.com/en/box-pro/130242,130242,,no
Louis Kunl,https://boxrec.com/en/box-pro/542542,542542,,no
Floyd East,https://boxrec.com/en/box-pro/106121,106121,floyd-east,yes
Andrew Todhunter,https://boxrec.com/en/proboxer/720574,720574,andrew-todhunter,yes
Justin O'Leary,https://boxrec.com/en/box-pro/1069754,1069754,,no
Ed Gross,https://boxrec.com/en/box-pro/128701,128701,,no
Fouad El Bahji,https://boxrec.com/en/box-pro/426581,426581,fouad-el-bahji,yes
Danny Costello,https://boxrec.com/en/box-pro/1110551,1110551,,no
Stanley Stannard,https://boxrec.com/en/box-pro/899430,899430,,no
Buddy Scott,https://boxrec.com/en/box-pro/24774,24774,,no
Masaomi Hagata,https://boxrec.com/en/box-pro/317422,317422,,no
Jesse Mungia,https://boxrec.com/en/box-pro/468067,468067,,no
Efrain Rivera,https://boxrec.com/en/box-pro/87248,87248,,no
Allie Wolff,https://boxrec.com/en/box-pro/110819,110819,,no
Ed Hagen,https://boxrec.com/en/box-pro/54569,54569,,no
Mike Duffield,https://boxrec.com/en/box-pro/14802,14802,,no
Hialeah Kid,https://boxrec.com/es/box-pro/527186,527186,,no
Elier Contreras,https://boxrec.com/en/box-pro/1291350,1291350,,no
Mike Randolph,https://boxrec.com/en/box-pro/816441,816441,,no
Nick Ingram,https://boxrec.com/en/box-pro/49822,49822,,no
Harry McDonald,https://boxrec.com/en/box-pro/804857,804857,,no
James Perry,https://boxrec.com/en/box-pro/74657,74657,,no
Gonzalo Alvarez,https://boxrec.com/en/box-pro/459506,459506,,no
Jim Christopher,https://boxrec.com/en/box-pro/22896,22896,,no
Dinel Fejzic,https://boxrec.com/en/box-pro/1043943,1043943,,no
Jose Zuniga,https://boxrec.com/en/box-pro/860555,860555,jose-zuniga,yes
Donald Banks,https://boxrec.com/en/box-pro/584281,584281,donald-banks,yes
Anthony McFadden,https://boxrec.com/en/box-pro/26872,26872,,no
Jorge Pichardo,https://boxrec.com/en/box-pro/72923,72923,,no
Brahian Jose Medina,https://boxrec.com/pl/box-pro/793702,793702,,no
Francis Ruiz,https://boxrec.com/en/box-pro/209550,209550,,no
Daniel Guzman,https://boxrec.com/en/box-pro/795083,795083,,no
Alexander Fedorov,https://boxrec.com/en/box-pro/14259,14259,,no
Bob McCullen,https://boxrec.com/en/box-pro/657630,657630,,no
Dylan Schroeder,https://boxrec.com/en/box-pro/876830,876830,,no
Bert Baldwin,https://boxrec.com/en/box-pro/816888,816888,,no
Abd El Salem,https://boxrec.com/en/box-pro/1045774,1045774,,no
Ivan Garcia Balderas,https://boxrec.com/en/box-pro/981380,981380,,no
Marcus Nelson,https://boxrec.com/en/box-pro/957372,957372,marcus-nelson,yes
Joe Abrew,https://boxrec.com/en/box-pro/131045,131045,,no
Willie Armstrong,https://boxrec.com/en/box-pro/34104,34104,,no
Georgios Poulopoulos,https://boxrec.com/en/box-pro/880512,880512,,no
Suzumi Takayama,https://boxrec.com/en/box-pro/869523,869523,,no
Francisco Soto,https://boxrec.com/en/box-pro/97389,97389,,no
Ricky Patterson,https://boxrec.com/en/box-pro/101706,101706,ricky-patterson,yes
Jack Peters,https://boxrec.com/en/box-pro/563723,563723,,no
Fermin Gomez,https://boxrec.com/en/box-pro/16401,16401,fermin-gomez,yes
John Herrera,https://boxrec.com/en/box-pro/541792,541792,,no
Neil Parry,https://boxrec.com/en/box-pro/9270,9270,,no
Joe Abrahams,https://boxrec.com/en/box-pro/719852,719852,,no
John Rankin,https://boxrec.com/en/box-pro/207604,207604,john-rankin,yes
Roberto Miguel Salgado Rico,https://boxrec.com/en/box-pro/1300357,1300357,,no
Isaias Cabrera,https://boxrec.com/en/box-pro/65271,65271,,no
Mark Ramirez,https://boxrec.com/en/box-pro/572893,572893,,no
Tommy Kay,https://boxrec.com/en/box-pro/636204,636204,tommy-kay,yes
Dan Daly,https://boxrec.com/en/box-pro/16891,16891,,no
Larry Kaufman,https://boxrec.com/en/box-pro/59955,59955,,no
Carlos Miranda,https://boxrec.com/en/box-pro/7186,7186,,no
Pat McGrail,https://boxrec.com/en/box-pro/374707,374707,,no
Michael Morrell - Box-pro,https://boxrec.com/en/box-pro/18630,18630,,no
Arpad Vass,https://boxrec.com/en/box-pro/577703,577703,,no
Joaquin Cervantes,https://boxrec.com/en/box-pro/621276,621276,,no
Young Hee Kim,https://boxrec.com/en/box-pro/501466,501466,,no
Ricardo Fernandes,https://boxrec.com/en/box-pro/602585,602585,,no
Neptali Mamerto,https://boxrec.com/en/box-pro/445307,445307,,no
Alex Ochoa,https://boxrec.com/en/box-pro/518693,518693,,no
Jack McFarland,https://boxrec.com/en/box-pro/28591,28591,,no
Tyler Simpson,https://boxrec.com/en/box-pro/1100764,1100764,,no
Howard Mills,https://boxrec.com/en/box-pro/30497,30497,howard-mills,yes
Ricardo Vega,https://boxrec.com/en/box-pro/98006,98006,,no
Bruce Douglas,https://boxrec.com/en/box-pro/7402,7402,bruce-douglas,yes
Jimmy Brett,https://boxrec.com/en/box-pro/575066,575066,,no
