url,filename,file_path
https://boxrec.com/en/box-pro/816198,en_box-pro_816198.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_816198.html
https://boxrec.com/en/box-pro/627223,en_box-pro_627223.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_627223.html
https://boxrec.com/en/box-pro/854611,en_box-pro_854611.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_854611.html
https://boxrec.com/en/box-pro/44204,en_box-pro_44204.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_44204.html
https://boxrec.com/en/box-pro/816032,en_box-pro_816032.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_816032.html
https://boxrec.com/en/box-pro/5289,en_box-pro_5289.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_5289.html
https://boxrec.com/en/box-pro/8141,en_box-pro_8141.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_8141.html
https://boxrec.com/en/box-pro/1111030,en_box-pro_1111030.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1111030.html
https://boxrec.com/en/box-pro/287904,en_box-pro_287904.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_287904.html
https://boxrec.com/en/box-pro/745784,en_box-pro_745784.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_745784.html
https://boxrec.com/en/box-pro/9300,en_box-pro_9300.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_9300.html
https://boxrec.com/en/box-pro/29734,en_box-pro_29734.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_29734.html
https://boxrec.com/en/box-pro/1084905,en_box-pro_1084905.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1084905.html
https://boxrec.com/en/box-pro/386124,en_box-pro_386124.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_386124.html
https://boxrec.com/en/box-pro/170193,en_box-pro_170193.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_170193.html
https://boxrec.com/en/box-pro/16098,en_box-pro_16098.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_16098.html
https://boxrec.com/en/box-pro/1047924,en_box-pro_1047924.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1047924.html
https://boxrec.com/en/box-pro/1243703,en_box-pro_1243703.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1243703.html
https://boxrec.com/en/box-pro/430794,en_box-pro_430794.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_430794.html
https://boxrec.com/en/box-pro/611254,en_box-pro_611254.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_611254.html
