filename,boxer_id,language,issues,url
en_box-pro_295067.html,295067,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/295067
en_box-pro_54609.html,54609,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/54609
en_box-pro_659924.html,659924,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/659924
en_box-pro_32963.html,32963,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/32963
en_box-pro_188315.html,188315,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/188315
en_box-pro_8059.html,8059,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/8059
en_box-pro_10541.html,10541,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/10541
en_box-pro_1022480.html,1022480,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1022480
en_box-pro_1628.html,1628,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1628
en_box-pro_1782.html,1782,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1782
en_box-pro_851858.html,851858,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/851858
en_box-pro_629775.html,629775,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/629775
en_box-pro_628867.html,628867,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/628867
en_box-pro_1216968.html,1216968,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1216968
en_box-pro_777094.html,777094,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/777094
en_box-pro_697008.html,697008,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/697008
en_box-pro_1014.html,1014,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1014
en_box-pro_331075.html,331075,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/331075
en_box-pro_31070.html,31070,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/31070
en_box-pro_422432.html,422432,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/422432
en_box-pro_722719.html,722719,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/722719
en_box-pro_267609.html,267609,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/267609
en_box-pro_863092.html,863092,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/863092
en_box-pro_6505.html,6505,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/6505
en_box-pro_64207.html,64207,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/64207
en_box-pro_514459.html,514459,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/514459
en_box-pro_10845.html,10845,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/10845
en_box-pro_18126.html,18126,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18126
en_box-pro_2403.html,2403,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/2403
en_box-pro_974823.html,974823,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/974823
en_box-pro_112249.html,112249,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/112249
en_box-pro_644992.html,644992,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/644992
en_box-pro_773983.html,773983,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/773983
en_box-pro_482869.html,482869,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/482869
en_box-pro_6339.html,6339,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/6339
en_box-pro_151152.html,151152,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/151152
en_box-pro_15597.html,15597,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/15597
en_box-pro_658548.html,658548,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/658548
en_box-pro_694223.html,694223,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/694223
en_box-pro_162632.html,162632,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/162632
en_box-pro_861693.html,861693,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/861693
en_box-pro_1167983.html,1167983,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1167983
en_box-pro_5000.html,5000,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/5000
en_box-pro_643611.html,643611,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/643611
en_box-pro_972762.html,972762,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/972762
en_box-pro_113634.html,113634,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/113634
en_box-pro_42509.html,42509,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/42509
en_box-pro_896247.html,896247,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/896247
en_box-pro_863084.html,863084,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/863084
en_box-pro_18075.html,18075,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18075
en_box-pro_388433.html,388433,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/388433
en_box-pro_22021.html,22021,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/22021
en_box-pro_4892.html,4892,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/4892
en_box-pro_538873.html,538873,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/538873
en_box-pro_18999.html,18999,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18999
en_box-pro_18649.html,18649,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18649
en_box-pro_502718.html,502718,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/502718
en_box-pro_661326.html,661326,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/661326
en_box-pro_13510.html,13510,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/13510
en_box-pro_872416.html,872416,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/872416
en_box-pro_44561.html,44561,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/44561
en_box-pro_787794.html,787794,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/787794
en_box-pro_28494.html,28494,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/28494
en_box-pro_7355.html,7355,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7355
en_box-pro_688187.html,688187,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/688187
en_box-pro_6114.html,6114,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/6114
en_box-pro_3746.html,3746,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/3746
en_box-pro_1022029.html,1022029,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1022029
en_box-pro_648270.html,648270,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/648270
en_box-pro_659461.html,659461,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/659461
en_box-pro_15885.html,15885,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/15885
en_box-pro_983389.html,983389,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/983389
en_box-pro_726824.html,726824,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/726824
en_box-pro_797239.html,797239,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/797239
en_box-pro_469026.html,469026,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/469026
en_box-pro_867213.html,867213,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/867213
en_box-pro_1452.html,1452,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1452
en_box-pro_904218.html,904218,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/904218
en_box-pro_863417.html,863417,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/863417
en_box-pro_838445.html,838445,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/838445
en_box-pro_22518.html,22518,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/22518
en_box-pro_12004.html,12004,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/12004
en_box-pro_459668.html,459668,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/459668
en_box-pro_000593.html,000593,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/000593
en_box-pro_7007.html,7007,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7007
en_box-pro_658437.html,658437,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/658437
en_box-pro_450760.html,450760,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/450760
en_box-pro_435230.html,435230,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/435230
en_box-pro_740735.html,740735,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/740735
en_box-pro_3044.html,3044,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/3044
en_box-pro_503963.html,503963,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/503963
en_box-pro_517865.html,517865,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/517865
en_box-pro_955094.html,955094,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/955094
en_box-pro_631902.html,631902,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/631902
en_box-pro_693925.html,693925,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/693925
en_box-pro_33535.html,33535,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/33535
en_box-pro_001414.html,001414,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/001414
en_box-pro_182372.html,182372,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/182372
en_box-pro_851161.html,851161,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/851161
en_box-pro_850320.html,850320,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/850320
en_box-pro_9388.html,9388,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/9388
en_box-pro_501289.html,501289,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/501289
en_box-pro_645878.html,645878,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/645878
en_box-pro_892140.html,892140,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/892140
en_box-pro_20088.html,20088,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/20088
en_box-pro_738400.html,738400,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/738400
en_box-pro_887591.html,887591,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/887591
en_box-pro_039979.html,039979,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/039979
en_box-pro_257401.html,257401,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/257401
en_box-pro_12680.html,12680,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/12680
en_box-pro_643386.html,643386,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/643386
en_box-pro_945539.html,945539,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/945539
en_box-pro_1003867.html,1003867,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1003867
en_box-pro_18262.html,18262,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18262
en_box-pro_99525.html,99525,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/99525
en_box-pro_851618.html,851618,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/851618
en_box-pro_7115.html,7115,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7115
en_box-pro_2317.html,2317,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/2317
en_box-pro_424533.html,424533,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/424533
en_box-pro_45521.html,45521,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/45521
en_box-pro_16143.html,16143,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/16143
en_box-pro_657916.html,657916,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/657916
en_box-pro_704650.html,704650,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/704650
en_box-pro_871484.html,871484,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/871484
en_box-pro_482054.html,482054,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/482054
en_box-pro_642978.html,642978,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/642978
en_box-pro_214425.html,214425,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/214425
en_box-pro_548589.html,548589,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/548589
en_box-pro_874055.html,874055,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/874055
en_box-pro_655301.html,655301,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/655301
en_box-pro_799358.html,799358,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/799358
en_box-pro_855499.html,855499,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/855499
en_box-pro_234.html,234,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/234
en_box-pro_361539.html,361539,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/361539
en_box-pro_752067.html,752067,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/752067
en_box-pro_16728.html,16728,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/16728
en_box-pro_140780.html,140780,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/140780
en_box-pro_141892.html,141892,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/141892
en_box-pro_717302.html,717302,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/717302
en_box-pro_23870.html,23870,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/23870
en_box-pro_1230572.html,1230572,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1230572
en_box-pro_1120874.html,1120874,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1120874
en_box-pro_851659.html,851659,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/851659
en_box-pro_89564.html,89564,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/89564
en_box-pro_613541.html,613541,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/613541
en_box-pro_1034221.html,1034221,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1034221
en_box-pro_805589.html,805589,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/805589
en_box-pro_649302.html,649302,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/649302
en_box-pro_911702.html,911702,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/911702
en_box-pro_853613.html,853613,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/853613
en_box-pro_11976.html,11976,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/11976
en_box-pro_743482.html,743482,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/743482
en_box-pro_26243.html,26243,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/26243
en_box-pro_1126312.html,1126312,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1126312
en_box-pro_044655.html,044655,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/044655
en_box-pro_598062.html,598062,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/598062
en_box-pro_9701.html,9701,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/9701
en_box-pro_306.html,306,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/306
en_box-pro_809729.html,809729,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/809729
en_box-pro_388887.html,388887,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/388887
en_box-pro_8055.html,8055,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/8055
en_box-pro_43251.html,43251,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/43251
en_box-pro_262391.html,262391,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/262391
en_box-pro_2376.html,2376,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/2376
en_box-pro_53601.html,53601,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/53601
en_box-pro_711755%20%20.html,711755%20%20,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/711755%20%20
en_box-pro_1017453.html,1017453,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1017453
en_box-pro_7898.html,7898,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7898
en_box-pro_946661.html,946661,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/946661
en_box-pro_667712.html,667712,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/667712
en_box-pro_1199550.html,1199550,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1199550
en_box-pro_596181.html,596181,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/596181
en_box-pro_820940.html,820940,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/820940
en_box-pro_427368.html,427368,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/427368
en_box-pro_615084.html,615084,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/615084
en_box-pro_7532.html,7532,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7532
en_box-pro_521998.html,521998,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/521998
en_box-pro_479587.html,479587,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/479587
en_box-pro_840091.html,840091,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/840091
en_box-pro_1072816.html,1072816,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1072816
en_box-pro_531832.html,531832,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/531832
en_box-pro_731085.html,731085,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/731085
en_box-pro_28565.html,28565,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/28565
en_box-pro_38070.html,38070,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/38070
en_box-pro_335647.html,335647,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/335647
en_box-pro_1013390.html,1013390,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1013390
en_box-pro_851638.html,851638,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/851638
en_box-pro_591469.html,591469,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/591469
en_box-pro_617144.html,617144,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/617144
en_box-pro_792871.html,792871,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/792871
en_box-pro_793763.html,793763,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/793763
en_box-pro_589059.html,589059,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/589059
en_box-pro_432428.html,432428,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/432428
en_box-pro_389445.html,389445,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/389445
en_box-pro_3930.html,3930,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/3930
en_box-pro_892249.html,892249,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/892249
en_box-pro_751780.html,751780,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/751780
en_box-pro_7359.html,7359,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7359
en_box-pro_218719.html,218719,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/218719
en_box-pro_12423.html,12423,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/12423
en_box-pro_327787.html,327787,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/327787
en_box-pro_699325.html,699325,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/699325
en_box-pro_422214.html,422214,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/422214
en_box-pro_601643.html,601643,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/601643
en_box-pro_845552.html,845552,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/845552
en_box-pro_622573.html,622573,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/622573
en_box-pro_850300.html,850300,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/850300
en_box-pro_906602.html,906602,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/906602
en_box-pro_899669.html,899669,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/899669
en_box-pro_19280.html,19280,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/19280
en_box-pro_412.html,412,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/412
en_box-pro_1072990.html,1072990,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1072990
en_box-pro_570542.html,570542,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/570542
en_box-pro_876475.html,876475,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/876475
en_box-pro_003999.html,003999,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/003999
en_box-pro_720968.html,720968,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/720968
en_box-pro_537499.html,537499,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/537499
en_box-pro_141021.html,141021,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/141021
en_box-pro_243049.html,243049,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/243049
en_box-pro_19994.html,19994,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/19994
en_box-pro_36384.html,36384,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/36384
en_box-pro_17066.html,17066,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/17066
en_box-pro_469544.html,469544,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/469544
en_box-pro_542576.html,542576,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/542576
en_box-pro_426105.html,426105,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/426105
en_box-pro_4298.html,4298,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/4298
en_box-pro_204604.html,204604,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/204604
en_box-pro_14830.html,14830,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/14830
en_box-pro_327656.html,327656,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/327656
en_box-pro_764909.html,764909,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/764909
en_box-pro_10873.html,10873,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/10873
en_box-pro_3731.html,3731,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/3731
en_box-pro_581384.html,581384,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/581384
en_box-pro_788768.html,788768,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/788768
en_box-pro_871830.html,871830,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/871830
en_box-pro_889583.html,889583,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/889583
en_box-pro_12376.html,12376,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/12376
en_box-pro_701331.html,701331,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/701331
en_box-pro_787649.html,787649,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/787649
en_box-pro_572482.html,572482,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/572482
en_box-pro_9042.html,9042,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/9042
en_box-pro_899583.html,899583,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/899583
en_box-pro_638294.html,638294,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/638294
en_box-pro_576838.html,576838,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/576838
en_box-pro_229711.html,229711,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/229711
en_box-pro_849674.html,849674,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/849674
en_box-pro_839576.html,839576,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/839576
en_box-pro_736557.html,736557,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/736557
en_box-pro_649768.html,649768,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/649768
en_box-pro_769395.html,769395,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/769395
en_box-pro_651071.html,651071,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/651071
en_box-pro_9384.html,9384,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/9384
en_box-pro_703863.html,703863,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/703863
en_box-pro_379902.html,379902,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/379902
en_box-pro_904613.html,904613,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/904613
en_box-pro_871922.html,871922,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/871922
en_box-pro_584978.html,584978,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/584978
en_box-pro_7725.html,7725,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/7725
en_box-pro_10598.html,10598,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/10598
en_box-pro_804434.html,804434,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/804434
en_box-pro_453.html,453,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/453
en_box-pro_3459.html,3459,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/3459
en_box-pro_89883.html,89883,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/89883
en_box-pro_009086.html,009086,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/009086
en_box-pro_020611.html,020611,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/020611
en_box-pro_393588.html,393588,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/393588
en_box-pro_5077.html,5077,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/5077
en_box-pro_1015550.html,1015550,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1015550
en_box-pro_900216.html,900216,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/900216
en_box-pro_651964.html,651964,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/651964
en_box-pro_729122.html,729122,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/729122
en_box-pro_8995.html,8995,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/8995
en_box-pro_12049.html,12049,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/12049
en_box-pro_864720.html,864720,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/864720
en_box-pro_618233.html,618233,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/618233
en_box-pro_868538.html,868538,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/868538
en_box-pro_16231.html,16231,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/16231
en_box-pro_25101.html,25101,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/25101
en_box-pro_18385.html,18385,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/18385
en_box-pro_012672.html,012672,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/012672
en_box-pro_668.html,668,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/668
en_box-pro_95662.html,95662,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/95662
en_box-pro_23256.html,23256,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/23256
en_box-pro_1035762.html,1035762,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1035762
en_box-pro_456991.html,456991,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/456991
en_box-pro_617715.html,617715,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/617715
en_box-pro_1012104.html,1012104,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/1012104
en_box-pro_11326.html,11326,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/11326
en_box-pro_754151.html,754151,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/754151
en_box-pro_2971.html,2971,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/2971
en_box-pro_707163.html,707163,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/707163
en_box-pro_717163.html,717163,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/717163
en_box-pro_587302.html,587302,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/587302
en_box-pro_353916.html,353916,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/353916
en_box-pro_242835.html,242835,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/242835
en_box-pro_384132.html,384132,en,LOGIN_PAGE,https://boxrec.com/en/box-pro/384132
